timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-04T15:51:50,data_processing,ddc1d9a5-f843-42c6-9a27-228c951dba54,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5093205280008988,3.650962388972471e-05,1.0403616198182555e-05,42.5,0.0,10.0,4.142849713055057e-05,0.0,9.745494677776556e-06,5.117399180832712e-05,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T15:56:55,data_processing,8a7cf2e7-7974-48e8-9a8d-d81c3fe024ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.0117145589993015,5.214036726205246e-05,1.0403698504422292e-05,42.5,0.0,10.0,5.916455621248184e-05,0.0,1.3918385841664836e-05,7.308294205414668e-05,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T16:03:00,data_processing,86bccb0f-d8c0-4af5-8544-84230665a9c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.333840639999835,6.589561197567301e-05,1.040373696166671e-05,42.5,0.0,10.0,7.477272870623261e-05,0.0,1.7590356644445316e-05,9.236308535067792e-05,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T16:08:24,data_processing,4fb79f74-7996-45ce-99e4-2f9b759271d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.95294742400074,0.0001035503830932,1.0403991770669806e-05,42.5,0.0,10.0,0.0001174989954243,0.0,2.764318604999972e-05,0.0001451421814743,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T16:10:48,ml_training,43c8c283-d5e2-429f-b3ac-022f9109eea1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,133.87585204199968,4.641113282524731e-06,3.466729220941739e-08,42.5,0.0,10.0,0.0015804708228194,0.0,0.0003718583387611,0.0019523291615805,Canada,CAN,quebec,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-71.2,46.8,3.730396270751953,machine,N,1.0
2025-08-04T16:11:05,web_scraping,26ecd16a-a4e2-45c4-a702-9fd9abc1c487,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.930727472999934,9.291295235992552e-05,1.0403738401023563e-05,42.5,0.0,10.0,0.0001054307204284,0.0,2.480142541110884e-05,0.0001302321458395,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T16:11:24,image_processing,71f5ebfd-ff5a-454e-9316-08aa9c6fd61a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.677771503000258,0.000152709400042,1.040412708501346e-05,42.5,0.0,10.0,0.0001732775009277,0.0,4.076879027499874e-05,0.0002140462912027,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T16:12:12,matrix_operations,74e36dda-e71d-4a08-bb5e-56cae3ad056a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,43.91419011200014,0.0004568787582387,1.0403898081087836e-05,42.5,0.0,10.0,0.0005184283014493,0.0,0.0001219592824416,0.0006403875838909,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
2025-08-04T16:12:12,full_suite,d3c6a70b-ccb4-414d-b9d7-3a4b9c8e55ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,243.7383040730001,8.449716451421771e-06,3.46671668351769e-08,42.5,0.0,10.0,0.0028774494017006,0.0,0.0006770054954277,0.0035544548971284,Canada,CAN,quebec,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-71.2,46.8,3.730396270751953,machine,N,1.0
2025-08-04T16:18:07,data_processing,1b4a3ba7-442b-4d08-9c5a-1c3f78630600,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.5405100409989245,6.804533303884741e-05,1.0403673813251257e-05,42.5,0.0,10.0,7.721277634235423e-05,0.0,1.816348187499999e-05,9.537625821735423e-05,India,IND,maharashtra,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36,3.9.23,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,72.9675,19.1963,3.730396270751953,machine,N,1.0
